user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
U3600IMalexm,Fabulous poke bowl!; You can go there straight if you have the chance to have a trip in Ho Chi Minh City,POSITIVE,0.9997991919517516,5,2018-04-01 00:00,en,tripadvisor
olliemumby,"This place is quite difficult to find; located in the cool building on Nguyen Hue St, but well worth visiting! The Poke was absolutely amazing, staff really friendly and atmosphere cool. Our favourite lunch in Ho Chi Minh!",POSITIVE,0.9998492002487184,5,2018-04-01 00:00,en,tripadvisor
FellowTraveler809757,방문은 아니구 배달시켜 먹음. 가격이 좀 나간다는것 제외하면 매우 훌륭함. 샐러드이자 밥임. 간은 좀 쎈편. 다양한 채소등 선택권이 많아서 좋음. 옵션추가 가능함.,POSITIVE,0.9886624217033386,4,2018-04-01 00:00,ko,tripadvisor
bigup_d,"Came here twice. Portions are large even for me. Extremely healthy with a huge variety of foods in your little bowl. 150,000 dong, flat rate (unless you get extra).",POSITIVE,0.8697241544723511,5,2018-04-01 00:00,en,tripadvisor
Maire D,"This place is a little hard to find, but the reviews on TripAdvisor were so good I simply had to go there. I wasn’t disappointed! The salads were so fresh and I had some delicious salmon with mine. The meals are excellent value and the staff are great! Go there :)",POSITIVE,0.9998406171798706,5,2018-04-01 00:00,en,tripadvisor
time_forgotten,"Delicious and special. Shrimp is highly recommended. If you are confused by the kinds of selection, please refer to the “our recommendation”. I chose the Saigonese . Perfect!",POSITIVE,0.9998315572738647,5,2018-04-01 00:00,en,tripadvisor
lisarooke,"This was my first Poke experience ever, and let me tell you it couldn't have been better!! I loved everything about the bowl I created. The ingredients are fresh and delicious, with many options to personalize your Poke, from fresh veggies, to the variety of sauces, to the delicious fish. The staff are extremely friendly and eager to help you with the whole process, making sure your bowl is made exactly to your liking. We also tried the Pitaya bowl, which was every bit as satisfying, full of fresh fruits and topped with delicious banana, coconut, oats, and chia seeds. Certainly made with love. I just went yesterday and I am already itching to go back!! Definitely highly recommended to give it a try during your time in Saigon.",POSITIVE,0.9998440742492676,5,2018-04-01 00:00,en,tripadvisor
mamue78,"It is probably the best salad we have ever had. I am really don’t know how to say it, just try it by yourself. It’s not easy to find,but once you are there you are about to be in the Number 1 salad place in Asia. The staff is soooo friendly and the food fresh and healthy. Thumbs up for this Restaurant.",POSITIVE,0.9997666478157043,5,2018-04-01 00:00,en,tripadvisor
Pia B,"Super good & Friendly people; We were at 42 Bis Ly Tu Trong 1st Floor; Quiet & Nice place.; Good food, also for vegetarians!",POSITIVE,0.9998190999031068,5,2018-04-01 00:00,en,tripadvisor
Katexcs,I ate my first Poké ever here and loved it ! It’s all fresh ingredients that you can choose and the staff is explaining everything for you and prepares your own lovely bowl. It’s not the last time I am going to be here !,POSITIVE,0.999846339225769,5,2018-04-01 00:00,en,tripadvisor
Victorhochiminh,"A hidden gem right in the center of Ho Chi Minh. Fresh food, great service, you can really taste the freshness of the ingredients. A great getaway from the noise of the city. Will definitely be back soon.",POSITIVE,0.9998363256454468,5,2018-04-01 00:00,en,tripadvisor
CriticalCraig,Yeah. It's salad and raw fish. New trend is very trendy. Not sure why everyone excited about basically a salad but it's good for salad.,POSITIVE,0.9994338154792786,4,2018-04-01 00:00,en,tripadvisor
brookl835,"The food is amazing! Healthy and refreshing eat.; ; The building is deceiving in its looks from the outside, I had second thoughts whether we had the right address.",POSITIVE,0.9998525381088256,5,2018-04-01 00:00,en,tripadvisor
Solveig E,"This place is my favorite place to eat in the city! I live her for 2 months and honestly eat at poke saigon 3-5 times a week. The poke bowls are amazing, and the price is not bad! The staff is also amazing. RECOMMEND, RECOMMEND, RECOMMEND!!!",POSITIVE,0.9998553991317748,5,2018-04-01 00:00,en,tripadvisor
Hidee12,I’m not sure what all the hype on TripAdvisor is for. Not cheap for Vietnam and average flavors. Was super busy and they got one order incorrect.,NEGATIVE,0.9995018243789672,2,2018-04-01 00:00,en,tripadvisor
Safari770214,"At poke they have one of the best food I have ever eat til now. In a small bow they'll bring us everything we want for the price of 150.000 VND, not expensive for that amout of rice, salad, topping and sauce. IT IS REALLY TOO MUCH, it may look small but when you eat, 2 person can finish that bowl but still bring you completely full, But you will ask for more. The staff is super friendly and nice. They're good at English too. Come to PokeSaigon, you'll know what I'm talking about. Again They are amazing!!",POSITIVE,0.9997016787528992,5,2018-04-01 00:00,en,tripadvisor
Scotty M,Whilst we had a bit of trouble tracking this place down it was really worth it. The Poke was outstanding as was the service with it. Very filing for a good cheap price. Highly recommend.,POSITIVE,0.9994921684265136,5,2018-04-01 00:00,en,tripadvisor
garybuisy,"A great spot for some fresh fish and an abundance of flavour! Not a big Poke fan but this place changed my mind.; ; It is a little hard to locate. You have to go down a little alley way to an elevator and take the stairs up a couple flights. The alley access is just next to the book store. There are no signs but don’t get discouraged, it’s worth the search!",POSITIVE,0.992735743522644,4,2018-04-01 00:00,en,tripadvisor
TrishaTendero,"The place looks bright and airy. The staff were helpful in explaining the ordering process, ingredients, etc. The ingredients were fresh and serving was generous. No wonder the place was full at 3 in the afternoon.",POSITIVE,0.9997994303703308,5,2018-04-01 00:00,en,tripadvisor
constanzes908,"Saigon hat in den Hinterhöfen urbane Kleinode. Im Fall von Poke muss man durch einen recht ollen Eingang im hinteren Bereich die Treppe in den 2. (Oder 3.?) Stock nehmen. Der Fahrstuhl kostet 3000 VND! Es gibt verschiedene Cafés, Sushi-Läden etc in dem Haus, die alle sehr hip sind. Essen war toll, Portionen sind nicht riesig, aber ausreichend!",POSITIVE,0.992676317691803,5,2018-04-01 00:00,de,tripadvisor
Sunny-loves-BBR,Ist zwar nicht das günstigste essen aber unglaublich lecker und willkommene Abwechslung zum Schluss unserer Reise. Sehr frisch und lecker gesund wünschte so ein laden gäbe es bei uns wäre der mega Trend und im Gegensatz zu den Berliner Möchtegern Läden geschmacklich ein Highlight.,POSITIVE,0.9997939467430116,5,2018-04-01 00:00,de,tripadvisor
Camille V,Le top du top! Très cosy avec un personnel adorable! Les pokes sont très bien présentés et les ingrédients de qualité . Je recommande vivement ,POSITIVE,0.9998823404312134,5,2018-04-01 00:00,fr,tripadvisor
A Tripadvisor China Member,排名第一的餐厅居然是家日本小食堂，还藏在路边里弄破旧的居民楼里，猫途鹰上导航显示的门牌号52，实际是42号。半碗米饭铺上五颜六色的海鲜各种小菜，荤素搭配，营养超级丰富，一碗15万越南盾，很好推荐。,POSITIVE,0.9966185092926024,5,2018-04-01 00:00,zh-cn,tripadvisor
NorthStar766923,好吃的海鮮料理，服務親切，喜歡海鮮與嚐鮮的都會喜歡。; 想來店用餐前建議先撥電話訂位。; 最後還很不好意思地被老闆招待了。,NEGATIVE,0.9843679070472716,5,2018-04-01 00:00,ko,tripadvisor
tkinze,Ausgezeichnetes Essen und sehr freundliche Bedienung.; Der Poké war sehr frisch und geschmacklich eine Wucht.,POSITIVE,0.9998652935028076,5,2018-04-01 00:00,de,tripadvisor
NicolineHPoulsen,"Min kæreste og jeg spiste her, og det var super lækkert. Personalet var søde til at hjælpe os, og de havde nogle virkelig friske, lækre råvarer!",POSITIVE,0.9998836517333984,5,2018-04-01 00:00,da,tripadvisor
R8995WYlindak,Fantastisk mad. Indbydende og friskt. Super sødt personale.; Dejligt med noget mad der ikke kommer direkte fra en friture som meget andet ellers gør her i Vietnam. ,POSITIVE,0.999661922454834,5,2018-04-01 00:00,da,tripadvisor
jh1319,Het is even zoeken (het restaurantje ligt boven achterin in een gebouw en op de deur staat het niet aangegeven) maar dan heb je ook wat. Heerlijke poke bowl met lekkere verse ingrediënten. Het personeel is super vriendelijk en het restaurantje ziet er erg leuk uit.,POSITIVE,0.999795138835907,5,2018-04-01 00:00,nl,tripadvisor
rdarcy1,"Really great fresh food, was delicious. We weren’t sure if a bowl would fill us up but it definitely did, and great value at £11 for two bowls and two drinks.",POSITIVE,0.9998503923416138,5,2018-04-01 00:00,en,tripadvisor
MarioSpilia,"Nigdy bym nie pomyślał, że w takim miejscu znajduje się tyle knajp z taką fajną atmosferą. Z adresu wynikało, że stoimy przed tym budynkiem ale nie mogłem w to uwierzyć. Blok mieszkalny przy głównej ulicy, bez wyraźnego wejścia. Za wejście robiła otwarta brama wjazdowa (dla skuterów), niezbyt czysta :). W bramie winda i straszne schody. Winda płatna, siedział cieć i brał pieniądze za wjazd. Wybrałem schody bo i tak nie wiedziałem, na które piętro jadę. Knajpa znajdowała się na trzecim ( po naszemu na drugim). Na każdym piętrze znajdowała się rozpiska co na nim się znajduje. Było tam wiele malutkich restauracyjek i sklepików.; Nasz wybór okazał się rewelacją. Poke to miska, do której nakładają składniki według życzenia: ryż lub sałata, ryba, krewetki, glony, rzodkiewka, dipy i wiele innych składników, które można wybrać. Gotowane, lekkie, smaczne, egzotyczne. Naprawdę warto!!! Kilka dni później byliśmy jeszcze raz ale okazało się, że w poniedziałki mają zamknięte. Nie nie szkodzi przy tej okazji znaleźliśmy inną restauracyjkę z lokalnym super jedzeniem!",POSITIVE,0.6269912719726562,5,2018-04-01 00:00,pl,tripadvisor
A Tripadvisor China Member,跟着google到的，楼下的电梯有人收钱，3k一人，虽说给了钱后在楼上吃饭可以找店内员工要（据说是这样），但还是觉得比较麻烦。店内很小，位置不多，因为每碗都是自选式的自助餐，所以速度比较慢，不过生意很好，坐在店内吃的时候顾客源源不断。一碗150k说实在的有些贵，虽然味道不错材料不错有各种海鲜，但觉得在越南这种地方还是觉得贵了（苦笑）；椰子很好吃，喝完了椰汁还把椰肉给挖干净了，嘻嘻。对我们这种小年轻来说挺有新意能吃的挺饱，但是对有着传统中国口味的中老年人（我家的中老年人）来说还是觉得不太好吃，不过去的都是年轻人啦。,POSITIVE,0.7645615935325623,4,2018-05-01 00:00,zh-cn,tripadvisor
yvonnea741,"Tolles Resto in dem Foodtower der Stadt, für relativ wenig Geld frische Fishbowl mit Zutaten nach Wahl, haben wir Dank dem Hinweis eines Freundes entdeckt, schreit nach Wiederholung, schade, dass es so etwas noch nicht in Berlin gibt, ist eine echte Marktlücke",NEGATIVE,0.995355486869812,5,2018-05-01 00:00,de,tripadvisor
kplau007,"Food is okay but drinks didn't come with ice. I didn't like that the place did not accept credit card payment, which is troublesome when you don't carry enough cash around",NEGATIVE,0.9972050786018372,4,2018-05-01 00:00,en,tripadvisor
747jackl,"This place was really hard to find for us. You had to go into a building and up to the second floor. However it was so worth it. I’m a fan of poke bowls and this one was one of the best I have encountered. A little more expensive than most cheap eats in Vietnam, but certainly not overpriced. Highly recommended",POSITIVE,0.9994913339614868,5,2018-05-01 00:00,en,tripadvisor
Tara B,Really cute restaurant and the poke balls are so fresh and loads of variety. The staff are really friendly and help you choose the best sauces to go with each ingredient!,POSITIVE,0.99982088804245,5,2018-05-01 00:00,en,tripadvisor
chriswQ7451TE,"Loverly staff, great English language capabilites. Food selection was very big, great for vegetarians and they even cater for vegans. I wolill defo be coming back here, nice seating area and chilled music. A bit difficult to find but go upstairs to like the 3rd floor and you'll find it! ",POSITIVE,0.9995859265327454,5,2018-05-01 00:00,en,tripadvisor
salomd233,Serveuses très sympas et attentives. Ingrédients frais et goûteux. Un large choix disponible. Très bien situé,POSITIVE,0.999874234199524,5,2018-05-01 00:00,fr,tripadvisor
duocnguyen6799,This is the first time I have ate at Poke Saigon.; It is very interesting. The food here is delicious. The staff is also friendly.; I love Poke Saigon. <3,POSITIVE,0.9998356103897096,5,2018-05-01 00:00,en,tripadvisor
Therese S,"We had a great Poke bowl here. The staff were so helpful in explaining what we could have in our personalized bowl. Lots of choices and really delicious!! You can choose your own fillings or there are a few signature bowls. Not too hard to find, find the bookshop, go up the little lane next to it, up the stairs and follow the signs. Really worth a visit if you love poke bowls.",POSITIVE,0.9997493624687196,5,2018-05-01 00:00,en,tripadvisor
Simge O,"Super cool place with great food. Unassuming building entrance, but the restaurant itself has a great atmosphere. Would’ve rated a five if they accepted credit cards.",POSITIVE,0.9994217157363892,4,2018-05-01 00:00,en,tripadvisor
Roy C,"This little shop is located at the 2nd level of an unappealing and old building.; ; I was hesitated to enter in the beginning. When you have accessed the building, please take the upstairs if you don't want to pay 3000 dong for using the elevator <please remember it is on second floor only>; ; Regarding my meal (the california and coconut water), rice bowl is nice and has many various topping for you to choose from. However, I would pefer going somewhere to enjoy the coconut water (taste below the normal standard)..; ; Nevertheless, the rice bowl is very budget friendly and worth trying (don't expect any Woo factor) In addition, there is very limited seats available in the shop. So try to avoid visiting it during busy hours. Another good thing about this little shop is they have a good hygenic management because my very sensitive stomach can tell.",POSITIVE,0.9928852915763856,4,2018-05-01 00:00,en,tripadvisor
Judith D,The most nutritious and lovely food we have had in Vietnam. After 2 weeks of Vietnamese food we were looking forward to a fresh salad and it was sensational. Highly recommend,POSITIVE,0.9998621940612792,5,2018-05-01 00:00,en,tripadvisor
Maggee85,a MUST in ho Chi Minh. Poke was great and the girls were so helpful. Everything was fresh and tasted great. I would recommend 100%,POSITIVE,0.9998785257339478,5,2018-05-01 00:00,en,tripadvisor
darlinglavinia,Good healthy food and good service. They have many variety of food. We will definitely come here again.,POSITIVE,0.9998664855957032,4,2018-05-01 00:00,en,tripadvisor
kerryb150,"Had a shrimp and salmon bowl. Was absolutely lovely the fish was fresh and delicious. As were all of the ingredients. They give you lots of options to choose from and if you don't want to do that they have some recommendations on the board for you. Bit pricier compared to other places in Vietnam, but all the ingredients are high quality and fresh and you'd easy pay about $20 for this in Australia",POSITIVE,0.999754011631012,5,2018-05-01 00:00,en,tripadvisor
David C,"Found this little gem tucked away thanks to TripAdvisor. Took a bit of looking to find it as it’s tucked away in a little alley. Don’t bother taking the elevator though as the stairs are right behind it.; ; The poke bowl was wonderful. Wasn’t expecting a whole lot, but the flavors went really well together. I went with the California, which was great, but I would skip the tomatoes. The salmon was really fresh and the toppings really finished it off. Made for a great lunch after a trip to the tunnels.",POSITIVE,0.9995548129081726,5,2018-05-01 00:00,en,tripadvisor
fairy087,"This was hard to find at first but there is an alley into a building next to a bookshop. Go in there and take the stairs up (it costs for the lift). You will find Poke! You can choose from their set menu or create your own. Everything was fresh, healthy and tasty!! The restauraunt was clean, bright and fresh with simple but nice decor. A great find and exactly what we needed!!",POSITIVE,0.9997352957725524,5,2018-05-01 00:00,en,tripadvisor
Marco M,"Great location, hard to find but within this old house with the other stores and restaurants really cool, lovely food, very good price, lovely Service",POSITIVE,0.9998400211334229,5,2018-05-01 00:00,en,tripadvisor
Hilo_E,ハワイアンのお店です。すし飯も美味しく、トッピングもなかなかです。ベトナム料理に疲れたら試してみてください。汚いビルの2階(日本的には3階)にありますが、外から分かりにくいです。,POSITIVE,0.9987403750419616,5,2018-05-01 00:00,ja,tripadvisor
Sunshine735020,"베이스로 샐러드나 밥을 고를 수 있고 토핑, 소스 등 모두 선택해야되요.; 선택장애 있는 저는 고르느라 힘들었어요 ㅋ; 맛있는 샐러드 한끼 먹었어요^^; 파인애플 쥬스도 맛있어요^^; 나의 호치민 맛집 저장 ",POSITIVE,0.991320550441742,4,2018-05-01 00:00,ko,tripadvisor
MartinaLoe,"Very fresh, so delicious and nice staff. Everything was perfect. The store is not easy to find but it is worth. Go there and take a fresh bowl with healty ingredients. Also the juice was very tasty.",POSITIVE,0.9998654127120972,5,2018-05-01 00:00,en,tripadvisor
Departure803673,非常健康、清爽 。份量十足而且一碗15萬越盾非常合理。店裡服務生英文流利而且笑容可愛。身材選擇非常自由，推薦這裡的鮭魚，好吃,NEGATIVE,0.973561942577362,5,2018-05-01 00:00,ko,tripadvisor
Andreas K,"Nogle gange syntes man bare om sushi, uden at gide alt den dypperi og de alt for små mængder. Her kan man heldigvis få en helt skål sushi. Der er det hele, ris, frisk rå fisk, soya og mayo, og alle de ekstra ingredienser man kan finde på.; ; Jeg var selv lidt skeptisk da jeg hørte konceptet, men på en eller anden måde fungerer det bare. Koster 150k per skål, så helt billigt er det ikke, men det er klart det værd - bare oplevelsen i sig selv er god, men maden er uovertruffen.",POSITIVE,0.9857969880104064,5,2018-05-01 00:00,da,tripadvisor
Margot W,Un large choix de produit frais et de bonne qualité. L'endroit n'est pas très grand mais extrement agréable (même pour rester travailler un petit peu). Le service est top ! Comptez 150 000 vnd pour un bol,POSITIVE,0.9998310804367064,5,2018-05-01 00:00,fr,tripadvisor
cestarocesar,"Best poke in Saigon. Fresh food and delicious. Delivery very efficient, fast and on time. Always concern with the costumers. Congrats for all.",POSITIVE,0.999824583530426,5,2018-05-01 00:00,en,tripadvisor
M2537NWlindav,"A bit hard to find, but it's definitely worth searching! You get a lot of food and it is all delicious. The staff is very friendly.",POSITIVE,0.999881625175476,5,2018-05-01 00:00,en,tripadvisor
Lee F,Attendant is attentive and well verse in English conversations. Place is easy to find with assistance of google map. Meal is fresh and clean.,POSITIVE,0.9997709393501282,5,2018-05-01 00:00,en,tripadvisor
madonnama,"With the hot weather it was very refreshing and the food is delicious, no matter what combination you go for. The place itself is very cute, simple yet stylish.",POSITIVE,0.9998893737792968,5,2018-05-01 00:00,en,tripadvisor
LNQuan,"It was my first time to try poke and it is lovely. They have fresh ingredients and all of them are well prepared. The staff is friendly and helpful. If you get confused since there are too many options, they have some sets for you on the board.",POSITIVE,0.999852418899536,5,2018-05-01 00:00,en,tripadvisor
marlboroboy,The food is so tasty and fresh. Everything is clean and the staff are very nice and helpful. A lot of selections. Highly recommended,POSITIVE,0.9998862743377686,5,2018-05-01 00:00,en,tripadvisor
G6329EAangelam,Had never heard of this style of food before but saw it on google and the pics looked amazing so tracked this place down. The food did not disappoint it was great so fresh and tasty. The staff were so helpful taking me through the order process. Really relaxed and cosy atmosphere perfect place to chill and have great food,POSITIVE,0.9997437596321106,5,2018-05-01 00:00,en,tripadvisor
Kirsten G,Loved my food and the service. Fresh salad and fish that tasted so good. The portions are reasonable too. Nice atmosphere and friendly staff.,POSITIVE,0.9998685121536256,5,2018-05-01 00:00,en,tripadvisor
Julian S,"The food was made very quick, fresh ingredients and very friendly staff - highly recommended if you’re looking for a fresh meal while in Saigon. Will come again!",POSITIVE,0.9998315572738647,5,2018-05-01 00:00,en,tripadvisor
Leanneb310,Love the poke bowl- fresh ingredients with great taste. Also friendly efficient service. We have gone back a couple of times for lunch. Totally worth it. Avoid 12-1 o clock as this is the lunch rush and you will have to wait and you may not get seating.,POSITIVE,0.9996174573898317,5,2018-06-01 00:00,en,tripadvisor
huonggiang300395,"Mình thích bên Lý Tự trọng hơn là Nguyễn Huệ.lâu rồi mới ghé lại thì cảm nhận thức ăn được chăm chút và trang trí đẹp hơn,sẽ ghé thường xuyên hơn vì gần nhà,nhân viên cũng ok nhưng hơi ít cười .",POSITIVE,0.5524210333824158,4,2018-06-01 00:00,vi,tripadvisor
Mabel A,"It's on the 2nd floor of the old apartment, go upstairs and look for the right side, do not have to use the elevator.; Totally it has 6 types of fish, also tofu for vegetarians and 6 types of sauces, I tried salmon and spicy tuna with shiso miso, both are awesome ; my husband chose spicy salmon and shrimp with extra octopus with wasabi mayo. He loves all. ; For the base, I was confused by the sushi rice, tapioca and salad so the staff accepted to make 3-in-1 for me. They're very nice and helpful, I really appreciated.  And as I expected, all the base are delicious, I like the tapioca the best, but my husband prefers the sushi rice.; All the toppings are good, some of the best I like are: mushrooms, fresh seaweed, eggplant and quail eggs. Try all and you will not disappointed.; Juices are fresh and tasty, we tried guava and watermelon.; Perfect staffs, perfect foods. Love all and absolutely will be back soon.",POSITIVE,0.9997283816337584,5,2018-06-01 00:00,en,tripadvisor
504willr,"We nipped in here for a quick bite of lunch and will definitely be heading back tomorrow.; ; Pick your own poke bowl. Totally customizable. Have it your way.; ; All ingredients are great quality, fresh and above all else...tasty!; ; 150k for your bowl.; ; Enjoy!; ; Oh...and great interior design. You have to go down an alley and up a dark stairwell to get to it but don’t be put off. It’s well worth it!",POSITIVE,0.9998613595962524,5,2018-06-01 00:00,en,tripadvisor
821dany,Such a great poke bar. Unlimited toppings on your bowl. Don’t be put off when you drive it looks like an alley and you have to go up 2 flights of crappy stairs to find this hidden gem,POSITIVE,0.9917513728141784,5,2018-06-01 00:00,en,tripadvisor
RebeccaKate1994,Tried Poke for the first time and it was great! It's a lovely little cafe and definitely worth a trip!,POSITIVE,0.9998829364776612,5,2018-06-01 00:00,en,tripadvisor
FoodieCrush,"Mystery looking old Building houses this amazing Poke Station. Dont be Fooled by the entrance, keep walking those stairs upwards on take an elevator with 3000 dong. You will come across this small cafe style place with an amazing vibe inside. I was instantly greeted with super friendly smile that was so welcoming and refreshing. I was advised to wait for my table as the place was full but was approached 5 minutes later and was asked if i don't mind sitting with other people which I agreed. Small Counter with so many fresh ingredients to choose from to make your own bowl. I was helped by the girl on my selection and Voila there I had my super healthy amazing looking well arranged Bowl of Poke. First bite into it and it just tasted fresh, healthy and felt that has been prepared with love and care. Nothing soggy or stale instead everything looked very appetising and mouth watering. Loved my Bowl and I was quite full even with a Small Bowl.; Highly recommended place to Visit in Saigon.....",POSITIVE,0.9996908903121948,5,2018-06-01 00:00,en,tripadvisor
RogueRider88,"Tuna and Spicy tuna, try the Guacamole and fish roe (10K extra each) crab, mango, pineapple , beans, ginger and try a variety of different sauces. The warm raw egg isn't there anymore thank goodness, I was in the bathroom for 3 days after putting one of them on my Poke salad. Susi rice , brown rice and leaf salade bases or just mix. Not cheap but very enjoyable.",POSITIVE,0.994583785533905,5,2018-06-01 00:00,en,tripadvisor
mtheresal8,I really enjoyed my lunch here! All the ingredients were so fresh and there was lots to pick from. I would definitely go back during my stay.,POSITIVE,0.9998056292533876,5,2018-06-01 00:00,en,tripadvisor
shanschon,"I absolutely love this place!! The poke bowls are delicious, with a wide variety of toppings, and super filling.; The staff is genuinely friendly and all round all stars.; Atmosphere is fantastic. I’d go back again and again! Highly recommend.",POSITIVE,0.9998887777328492,5,2018-06-01 00:00,en,tripadvisor
Tali B,As with most travellers in the east after 2 months we were craving a fresh salad. Arrived here and it was unbelievable. All ingredients were chopped that morning and create a delicious salad with a surprising asian twist. Would highly recommend to anyone passing through Saigon.; ; Staff very friendly and the place itself clean and peaceful,POSITIVE,0.9997376799583436,5,2018-06-01 00:00,en,tripadvisor
Adrienne W,"Second time here. We came back for the fresh, healthy and delicious Poke bowls. They are served by helpful and smiling staff in a lovely clean restaurant. Highly recommended.",POSITIVE,0.9998732805252076,5,2018-06-01 00:00,en,tripadvisor
617sachaw,Best place to go and get some healthy food also very cheap and nice staff that speak very good English,POSITIVE,0.9985471367836,5,2018-06-01 00:00,en,tripadvisor
lifenger210,"I saw Poke longtime ago but that time I have had dinner so I ignore it. But yesterday me and my bf have choose to visit there. Such a best choice ever, 1st time there so I felt a little strange to the way the make the salad, but after all I choose my own salad. I was so yummy, pineapple & guave juice are yummy too! Love this place. I will be back soon !",POSITIVE,0.9993658661842346,5,2018-06-01 00:00,en,tripadvisor
PrimaStella,"Enjoyed a truly healthy meal. Just perfectly right and no guilt feeling. The staff are friendly and guided me how yo create my own bowl being a first - timer. They also gave me a 10% discount cos some ingredients have finished. I can for dinner late. The place is cool and cosy.; ; It is quite tricky to find it cos you have to walk the alley to bring you to second floor. BE MINDFUL of the BOOKSTORE which should serve as your landmark. You see the bookstore, Poke Saigon is on the 2nd F.; ; They ask for 300,000 VND deposit to use the elevator. YOU DONT HAVE TO. JUST USE THE STAIRS and when you land on the 2ndF its on your right.; ; Great healthy eating experience",POSITIVE,0.9995073080062866,4,2018-06-01 00:00,en,tripadvisor
thedud31,Wonderfully fresh and tasty food delivered with a smile. The staff here guide you through your Poke choices with ease. It’s on the higher end of eating out in HCMC (150000 VND) but totally worth it. You need to enter an unassuming doorway and corridor and take the stairs up when you get here.,POSITIVE,0.9998540878295898,5,2018-06-01 00:00,en,tripadvisor
Fen010,"Het is even goed zoeken waar het is, maar dan heb je ook wat! Heerlijke en betaalbare poke bowls die je helemaal naar wens samen kan stellen. Personeel is heel vriendelijk, spreekt heel goed Engels en helpt je graag met samenstellen. Daarnaast ziet de zaak er heel leuk en stijlvol uit! Ook genoeg vega opties. Porties zijn groot genoeg.",POSITIVE,0.9998600482940674,5,2018-06-01 00:00,nl,tripadvisor
phungdiep,"We, 4 very close friends like sisters, had wonderful time there to enjoy the cosy atmosphere, fruity juice, eye-catching and yummy tasty food.; By the time, i wanna say thank to the very kindness of the owner. He offers us 4 bottles of fresh juice free as a kind of gift on my birthday. I still can feel of his warm kindness even i am writing to remind my last year birthday 2017 but the feeling is unchanged. Hope Poke SG and the Owner are more succesfull in the time to be.",POSITIVE,0.999285876750946,5,2018-06-01 00:00,en,tripadvisor
891henriettee,"Even goed zoeken (het zit op de derde verdieping); Hele goeie bowls, rijkelijk gevuld en veel keus. Zeker een aanrader",POSITIVE,0.999857783317566,5,2018-06-01 00:00,nl,tripadvisor
FellowTraveler803240,在網路上看到的美食，色、香、味俱全，顏色繽紛，口味十分，店員態度一百分，推薦好店，美味無負擔。讚喔！,POSITIVE,0.999637484550476,5,2018-06-01 00:00,zh-tw,tripadvisor
GeorgKoch,"First time for me. Went only cause I saw all the good reviews, but not sure I will be coming back so fast. Don't get me wrong, all was alright, but simply not my style. Definitely should be removed from cheap eat category, as it is definitely not cheap. Mid range, at least.",NEGATIVE,0.9989860653877258,4,2018-06-01 00:00,en,tripadvisor
Nathasha_yn,"Where we live a poke like that would cost 5 times what we paid here. It was fresh, super good, and a full bowl. The staff was awesome explaining everything, and the place is very cute, hidden.; I strongly recommend.",POSITIVE,0.9998576641082764,5,2018-06-01 00:00,en,tripadvisor
MarqueeMarc67,Was there this morning for breakfast and was thoroughly impressed with the meal. A little pricey if you're on a budget but great meal for 7-8 USD. Would highly recommend and will definitely be back myself,POSITIVE,0.999772846698761,5,2018-06-01 00:00,en,tripadvisor
andreagF5652KF,"Es un sitio de ensaladas hawaianas, dónde te la vas montando tú por pasos. Las ensaladas estaban muy buenas, las pedimos con base de ensalada y arroz de sushi y luego les vas añadiendo ingredientes (atún o salmón crudo, gambas...), la salsa y toppings (piña, mango, surimi, tomatitos cherry...); En comparación con los precios que habíamos visto de comida vietnamita un poco caro 150.000 VND el cuenco de ensalada pero estaba todo muy rico.",POSITIVE,0.9992331266403198,4,2018-07-01 00:00,es,tripadvisor
paulsK5815LY,Really like this place - excellent food. Very friendly and helpful staff who made great recommendations on how to build the salad bowl as I was not familiar with the process. The entrance through a line of parked motorbikes is strange but the cleanliness and atmosphere of the restaurant is excellent. Really recommend this for something different to try.,POSITIVE,0.9998201727867126,5,2018-07-01 00:00,en,tripadvisor
Nicole H,"The staff is wonderful and kind, and the food is out of this world delicious!!! This was exactly what I needed after a long travel day. I would definitely come again!",POSITIVE,0.9998828172683716,5,2018-07-01 00:00,en,tripadvisor
X7262KBbababul,"This is my favourite restaurant in Ho Chi Minh City! All the ingredients are fresh and tasty. Furthermore, the staff is super nice and friendly and always serves you with a smile.",POSITIVE,0.9998784065246582,5,2018-07-01 00:00,en,tripadvisor
kmarks25,"If you’re looking for fresh food with wonderful staff, come here. The food was delicious, fresh, adorable and quick. The two young ladies working were friendly, personable and eager to help us. Thanks so much!!! Will definitely be back!",POSITIVE,0.999885320663452,5,2018-07-01 00:00,en,tripadvisor
toancookie,It is one of the best choices for healthy lunch. I picked many topping from my choice. Quite heathy ... a little bit high price but I think its worth for the fresh food,POSITIVE,0.9996377229690552,5,2018-07-01 00:00,en,tripadvisor
YantiKiwi,First time I had poke. It’s very tasty. Will be a fan of poke after this. The portion is generous. A friendly and kind staffs. A restaurant with very nice ambience and clean.,POSITIVE,0.9998772144317628,5,2018-07-01 00:00,en,tripadvisor
Andy P,"This place is delicious. It’s in a funky building but don’t let that deter you. The food is fresh and tasty, the service is very good and the staff speaks English quite well",POSITIVE,0.9998624324798584,5,2018-07-01 00:00,en,tripadvisor
crsbrs18,Nicest place to have a poke bowl in Saigon! Highly recommended! Very nice location and helpful staff!,POSITIVE,0.9998262524604796,5,2018-07-01 00:00,en,tripadvisor
