user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
YantiKiwi,First time I had poke. It’s very tasty. Will be a fan of poke after this. The portion is generous. A friendly and kind staffs. A restaurant with very nice ambience and clean.,POSITIVE,0.999877214,5,7/1/2018 0:00,en,tripadvisor
toancookie,It is one of the best choices for healthy lunch. I picked many topping from my choice. Quite heathy ... a little bit high price but I think its worth for the fresh food,POSITIVE,0.999637723,5,7/1/2018 0:00,en,tripadvisor
kmarks25,"If you’re looking for fresh food with wonderful staff, come here. The food was delicious, fresh, adorable and quick. The two young ladies working were friendly, personable and eager to help us. Thanks so much!!! Will definitely be back!",POSITIVE,0.999885321,5,7/1/2018 0:00,en,tripadvisor
X7262KBbababul,"This is my favourite restaurant in Ho Chi Minh City! All the ingredients are fresh and tasty. Furthermore, the staff is super nice and friendly and always serves you with a smile.",POSITIVE,0.999878407,5,7/1/2018 0:00,en,tripadvisor
Nicole H,"The staff is wonderful and kind, and the food is out of this world delicious!!! This was exactly what I needed after a long travel day. I would definitely come again!",POSITIVE,0.999882817,5,7/1/2018 0:00,en,tripadvisor
paulsK5815LY,Really like this place - excellent food. Very friendly and helpful staff who made great recommendations on how to build the salad bowl as I was not familiar with the process. The entrance through a line of parked motorbikes is strange but the cleanliness and atmosphere of the restaurant is excellent. Really recommend this for something different to try.,POSITIVE,0.999820173,5,7/1/2018 0:00,en,tripadvisor
Malin R,"Loved this place! Fresh, tasty and healthy bowls for a good price. Instagram friendly for sure! Smart concept on this restaurant. Hidden in a pretty strange place we were surprised how nice and fresh the place was! Recommend this to everyone!",POSITIVE,0.999872088,5,7/1/2018 0:00,en,tripadvisor
Girella88,"I was looking for something vegetarian and healthy food at the same time, not the usual tipe of food you can find all around Vietnam, and I found this gem.; It is located on the second floor of an apartment building along with many other restaurants. You can choose one tipe of fish or tofu (2 scoops, pay more if you want more scoops) and a base, and you can add so colorful toppings for free. I chase the salmon (was delicious) and the brown rice base (delicious too) with many vegetables and toppings to make it the more colorful I could.; The staff is so friendly and smily, I definitely will recommend you to try it at least once, but also twice or more times!",POSITIVE,0.997778594,5,7/1/2018 0:00,en,tripadvisor
KashishS92,"Ingredients were fresh, and the flavours were amazing. The dishes are reasonably priced and the staff are very friendly. As someone that doesnt eat poke very often, it was good to try out recommendations from the staff. Great ambience too!; This place is a must visit when travelling through Ho Chi Minh, and i'll definitely drop by once again, before i leave :); ; Do take note that the outlet is not at street level so you may walk past the location, the entrance is actually at the 2nd storey of a shophouse. Keep an eye out for the sign! :)",POSITIVE,0.99949944,5,7/1/2018 0:00,en,tripadvisor
Gry H,This one deserves its rating cause it’s so good! Even though it’s a salad bar it has truly a lot of good choices. It’s also very hidden so you have to go up some stairs that doesn’t look like it’s going to this magical place but when you’re there you’ll know. It’s not too big though so wouldn’t bring the whole family but a group of 5 - 10 is probably okay if it’s not busy. Would recommend!,POSITIVE,0.999726474,5,7/1/2018 0:00,en,tripadvisor
661jordanp,Unreal. In a tucked away little spot so can be difficult to find but well worth it. The girls working there were so helpful and the food was amazing. ,POSITIVE,0.999861836,5,7/1/2018 0:00,en,tripadvisor
Loesvantiel,"Heerlijk gegeten bij Poke Saigon. Super vriendelijke meiden, goed advies, verse producten, heerlijke poke bowls. Jammer dat we zo kort in Saigon zijn, anders zouden we zeker terug komen.",POSITIVE,0.995997548,5,7/1/2018 0:00,nl,tripadvisor
Oskar M,Ga hier heen! Heerlijke mega beker vol good stuff. Chille aloha vibe en tof personeel. Verstopt op de 1e verdieping na het doorsteken van een soort woonkamer van iemand. Maakt het extra leuk :p,POSITIVE,0.999838114,5,7/1/2018 0:00,nl,tripadvisor
Susanne-from-Sweden,"Trevlig och fräsch liten restaurang. Mycket trevlig personal och god mat, mycke att välja mellan till alla poke bowls. Var dock lite svårt att hitta. En trappa upp i en med en lite blygsam skylt ute på gatan. Men helt klart värt att gå hit!!!",POSITIVE,0.999761999,5,7/1/2018 0:00,sv,tripadvisor
William S,"Très difficile à trouver depuis la rue, ce restaurant est une excellente surprise! Les plats (spécialités hawaïennes) proposés sont absolument délicieux et les produits utilisés sont très frais, goûtus et parfumés. Le personnel est très gentil et le cadre du restaurant est original et bien pensé.; Je recommande.",POSITIVE,0.999884963,5,7/1/2018 0:00,fr,tripadvisor
608dwaynev,We hadden de goede beoordeling gevonden van de zaak op TripAdvisor en besloten om hier te komen lunchen. We hebben zeer lekker gegeten. Het is een leuk concept en ze maken gebruik van lekkere en verse ingrediënten. Zeker een aanrader om smiddags te komen eten!,POSITIVE,0.999838233,5,7/1/2018 0:00,nl,tripadvisor
Lynn v,"Super lekker en gezond. Het is even zoeken, want het zit op de derde verdieping. Wij zijn door twee super lieve meiden geholpen. Echt top!",POSITIVE,0.999834895,5,7/1/2018 0:00,nl,tripadvisor
abalab2018,"Super essen! Gute bowl zu angebrachten Preisen, gute Abwechslung zum sonstigen Essensangebot. Würde definitiv wieder kommen",POSITIVE,0.999142885,5,7/1/2018 0:00,de,tripadvisor
andreagF5652KF,"Es un sitio de ensaladas hawaianas, dónde te la vas montando tú por pasos. Las ensaladas estaban muy buenas, las pedimos con base de ensalada y arroz de sushi y luego les vas añadiendo ingredientes (atún o salmón crudo, gambas...), la salsa y toppings (piña, mango, surimi, tomatitos cherry...); En comparación con los precios que habíamos visto de comida vietnamita un poco caro 150.000 VND el cuenco de ensalada pero estaba todo muy rico.",POSITIVE,0.999233127,4,7/1/2018 0:00,es,tripadvisor
FrankLoveLife,"We were walking around the street in Saigon, and it was time for lunch, I look on my phone to see what was around us, Poke Saigon pop up, it was about 100 metres away, you need to look for it, the entrance is a parking for motorcycle, walk through, take the stairs to the first floor turn left the Restaurant entrance is about 20 meters on the right. Once inside on the right side there is a refrigerate service counter with foods display, next to is the black board menu. First you choose the rice, and a selection of toppings and all the ingredients are mixed together in front of you and placed on top of the rice in the bowl. The food was great and very fresh.; Just a small lay down they don’t take plastic cards...",POSITIVE,0.995559573,4,8/1/2018 0:00,en,tripadvisor
139katw,"Delicious Poke in a really cool building- hard to find at first but once you find it, its totally worth it. Fresh ingredients and wonderfully sweet staff.; We also had fun afterwards checking out all the other cute cafes and shops in this old building.",POSITIVE,0.999878049,5,8/1/2018 0:00,en,tripadvisor
bencB3332DX,"Just go and eat there. Veggie friendly if you like tofu.; ; Basically you pick whether you want a sushi rice base or a brown rice base or a mix of rice and salad for a slightly lighter meal (I recommend this). Then you pick a fish or tofu and a sauce to go with it. Then you can pick from a load of different delicious salad items, which all weirdly seem to work together.",POSITIVE,0.996010542,5,8/1/2018 0:00,en,tripadvisor
anhle3003,Yummy fresh healthy food at reasonable price. Space is a little small but ideal for a quick bite before getting back to explore the streets of Saigon again.,POSITIVE,0.99017626,4,8/1/2018 0:00,en,tripadvisor
Sapto B,"I don't take photos of the food as I just almost finished till something happened. I did enjoy the food, taste was good, I like spicy salmon and spicy tuna with many options of topping BUT I suddenly stop what I eat as I found long hair on my poke bowl food.; ; Pls cover the hair of your people who serve the food, it is terrible when you enjoy the food and found a long hair on your food... :(",NEGATIVE,0.995837212,2,8/1/2018 0:00,en,tripadvisor
Riva R,"The pokebowls are so goodd. I like the fact that ""you can have as many toppings as you like"". And like that you can also choose brown rice. You have a lot of options for the toppings and everything is nice and fresh, yammmm. We loved it.",POSITIVE,0.999879599,5,8/1/2018 0:00,en,tripadvisor
JeffreyCheah2020,"Tasty healthy food, a MUST try in Saigon!; Little gem hidden at the second floor of the Cafe Appartment. Fresh prepared and variety of dishes for veggie as well. Love their sushi rice and salad.",POSITIVE,0.9998312,5,8/1/2018 0:00,en,tripadvisor
873carlh,"We came here because of the reviews and because we were in search of some healthy fresh food to make a change from the usual street food in Vietnam (which is also lovely) it didn't disappoint, friendly staff, gorgeous food! You make your own bowl and it caters for veggies/vegans. A must visit whilst in Saigon! A little hard to find, on the 3rd floor of a hidden small shopping complex but worth the effort!!",POSITIVE,0.99949348,5,8/1/2018 0:00,en,tripadvisor
Mar-rvl,"A cute little restaurant hidden on the second floor, but easy to find if you have the address and follow the signs. Delicious poké bowls, big portions and you can as many topings as you'd like. Friendly staff, definitely recommend to go there!",POSITIVE,0.999827743,5,8/1/2018 0:00,en,tripadvisor
753sarahv,"I feel like a happy baby in a Candy shop! Love it! You can chose your own filling, the people are really friendly and it has a nice atmosphere.",POSITIVE,0.999879122,5,8/1/2018 0:00,en,tripadvisor
Liesbeth R,"Delicous fresh food served by lovely people At a Cosy, funny place. I was new to the poke concept but after this afternoon I am a hardcore fan",POSITIVE,0.999777019,5,8/1/2018 0:00,en,tripadvisor
574caitlinw,"A bit tough to find as it doesn’t seem to have any street signage, but well worth the effort! If you find the big bookshop, look just to the left of it and go down the dark, seedy looking corridor and up the stairs and you’ll find it.; Poke was great - I would happily eat there every day! Staff were friendly and spoke good English. Limited seating opportunities. 150k for the standard bowl",POSITIVE,0.999190629,5,8/1/2018 0:00,en,tripadvisor
CiaL27,Delicious fresh ingredients that made for a great lunch. Relatively cheap and the bowls are decently sized (we had one between 2 people). The staff spoke great English and clearly explained how to order and what everything was with a smile on their face. Would recommend.,POSITIVE,0.999843955,5,8/1/2018 0:00,en,tripadvisor
Liza L,Poke Saigon is in the cafeapartment at walking street. Was a bit tricky to find but the food was very fresh. Cosy inside aswell. Took sushi rise as base.,POSITIVE,0.999039829,4,8/1/2018 0:00,en,tripadvisor
Nicole W,"We absolutely loved Poke Saigon, well decorated, clean,fresh, and most importantly the best Poke ever. The staff at Poke are so helpful and willing to please. I will definitely be back",POSITIVE,0.999858499,5,8/1/2018 0:00,en,tripadvisor
happyfamily12,"At the end of 2 weeks in Vietnam we were craving fresh ingredients and salads-a bit more like home. Much as we have loved Vietnamese food, we were looking for something different. This place is amazing. It was completely delicious food in a very cozy and pretty cafe style environment. It really was exactly what we wanted tonight! Thank you",POSITIVE,0.999841928,5,8/1/2018 0:00,en,tripadvisor
Traveler581481,"It’s weird that he pokey place would be the top rated restaurant in Saigon, but we just ate here and it was phenomenal. The portions are very generous, the meat is delicious and fresh, and you get unlimited toppings on your bowl. The service was excellent as well - they were out of one type of meat so the owner apologize profusely and gave me a double portion of something else for free. My wife is vegetarian and they made her a very tasty and filling vegetarian bowl that she loved, especially since it’s kind of hard to get a vegetarian food in this country sometimes. We will be back before we leave!",POSITIVE,0.999638796,5,8/1/2018 0:00,en,tripadvisor
janiefunbeach,Loved our poke bowls at Poke Saigon! It’s worth the visit! It’s in an alley way on the second floor! Go up the stairs because the elevator will cost you dongs! Very cute space and friendly customer service and they speak English! I highly recommend it!,POSITIVE,0.999810517,5,8/1/2018 0:00,en,tripadvisor
86VeeMN,I liked their style. This was new to me and the ladies behind the counter were awesome. Super welcoming the moment we walked in and very clearly explained every step of the ordering process. Loved it!,POSITIVE,0.999876857,5,8/1/2018 0:00,en,tripadvisor
ShaneGallagher,"Hidden gem! Once you go down the lane and up the winding stairs, you'll find Poke Saigon. The staff are friendly, the space is beautiful and most importantly the food is amazing. It is western prices but they give a great portion (and Im a big eater) so I do feel its worth the money.",POSITIVE,0.999836087,5,8/1/2018 0:00,en,tripadvisor
Paul G,"Trés bien pour 150k soit environ 8USD vous avez un poke .; ; Les produits sont frais, le staff est très souriant - Rien à redire - parfait pour un déjeuner healthy & rapide",POSITIVE,0.999649405,5,8/1/2018 0:00,fr,tripadvisor
jongrakc2018,??? ??? ?? ??? ?? ?? ??? ??? ??? ???? ??? ?????. ?? ???? ??? ???? ?? ??? ???? ??? ?????. ??? ?? ??????.,POSITIVE,0.998775303,3,8/1/2018 0:00,ko,tripadvisor
MaiThyH2,"me gustó mucho la comida!! el arroz está bien cocido y no viscoso, el topping es tan bueno y v?iable. Me gustan más los huevos de codorniz. Gracias por la gran comida!!!",POSITIVE,0.999608099,5,8/1/2018 0:00,es,tripadvisor
Bas d,"Best een uitdaging om dit leuke restaurantje te vinden, maar zeker de moeite waard.; Zie foto’s waar je naar binnen moet lopen, dan is het de 2e verdieping.; Ziet er van binnen heel netjes uit en je wordt ook goed geadviseerd.; Eten is super",POSITIVE,0.999849081,5,8/1/2018 0:00,nl,tripadvisor
gaiacob,"Dopo quasi un mese di zuppette, trovare il poke è stata una gioia! E qui al Poke Saigon è davvero buonissimo. Il locale è anche molto carino, per trovarlo bisogna entrare e salire all’interno di un palazzo (lo si nota perché è un palazzo ricoperto di loghi luminosi). Consigliatissimo!",POSITIVE,0.999830365,5,8/1/2018 0:00,it,tripadvisor
zeinebs2015,Nous y avons été par pur hasard mais nous n’avons pas du tout été déçu. Le saumon été bien assaisonné et fondait en bouche. Je recommande vivement,POSITIVE,0.999348104,5,8/1/2018 0:00,fr,tripadvisor
Patricia R,"Na de goede recensies de Poke bowl geprobeerd. Wat heerlijk. In een paar stappen wordt je bowl dmv het kiezen van allerlei ingrediënten klaargemaakt (zie foto). Het smaakte erg lekker.; De mensen die er werken waren ook erg vriendelijk.; Een aanrader.; Het is in een gebouw met restaurants. Als je op de juiste verdieping bent, is het de 1e tent aan je rechterhand (als je met de trap gaat). De lift kost 3000 VND",POSITIVE,0.99950397,5,8/1/2018 0:00,nl,tripadvisor
Marco A,"Sano, refrescante y delicioso. Estupendo local con pokes superfrescos y ricos. Pedí el hawaiano que incluye arroz tostado, atún y wakame y ha sido una delicia. Ojalá se ponga de moda esta comida en España y a precios asequibles como aquí. Dos poke bowls, comidos y por 14 euros con la bebida.",POSITIVE,0.999847889,5,8/1/2018 0:00,es,tripadvisor
PedroMLp,"Como amantes y clientes asiduos de los pokés nos adentramos en este restaurante, en el que probamos probablemente el mejor poké de nuestra vida. Simplemente increíble",POSITIVE,0.999856591,5,8/1/2018 0:00,es,tripadvisor
noekxnoek,"Klein, maar fijn restaurantje verstopt in HCMC. Het interieur is modern gezellig. Het personeel is heel aardig en behulpzaam. Het eten is goed. Nog nooit een poké bowl op, maar smaakt naar meer! Echt een aanrader als je in HCMC bent!",POSITIVE,0.999826252,5,8/1/2018 0:00,nl,tripadvisor
SpringRola,"Se estão a visitar o Vietname há já vários dias, por vezes, experimentar outro tipo de cozinha pode ser uma ótima ideia para não enjoar a cozinha local. Seguimos a avaliação do Tripadvisor e gostamos muito do PokeSaigon. Optamos pela sugestão do poke californiano e um personalizado e ficamos muito satisfeitos com a quantidade e qualidade da comida. O acesso ao restaurante pode parecer duvidoso mas o espaço é limpo e cuidado! Vale a pena visitar !!!",POSITIVE,0.999527216,5,8/1/2018 0:00,pt,tripadvisor
Lara1312,"Es gibt Bowls mit braunem Ries bzw. Sushireis und/oder Salat, verschiedenen Fischsorten und eine vegetarische Variante mit Tofu. Eine Portion kostet 150.000 Dong. Ich finde den Preis etwas hoch für die eher kleine Portion, das Essen war aber wirklich lecker.; Um in den Laden zu kommen muss man durch das Tor mit der Hausnummer 42 und dann die Treppe ins 2. OG hochgehen.",POSITIVE,0.99690336,4,8/1/2018 0:00,de,tripadvisor
Gobackpackgo,"Hele lekkere poke bowls zelf samen te stellen met heerlijk verse ingredienten. Spicy en niet spicy, voor sommige topping is het 10k extra.; ; Enjoy!",POSITIVE,0.999395728,5,8/1/2018 0:00,nl,tripadvisor
94bend,Nog nooit eerder een poke Bowl gehad. Maar ben gelijk over! Wat lekker zeg!; Ik kan alleen slecht keuzes maken dus zat er erg veel in de bowl. Maar dit maakte het nog lekkerder om te eten!; ; Voor weinig geld heel veel lekkers!; ; Zat in mijn bowl:; ; - rijst; - Sla; - Sesamzaad dressing; - Spicy tonijn; - Spicy zalm; - Mayo chilli dressing; - Champignon erg fijn gesneden en gebakken; - Mango; - Ananas; - Zeewier; - Radijs; - Rode gember; - Gedroogd zeewier; - Gebakken knoflook; - Komkommer; - Tomaat; - Mais,POSITIVE,0.994639933,5,8/1/2018 0:00,nl,tripadvisor
Ruben R,Food delivery order right at the door of my hotel.; ; Good enough if you want something fresh and healthy.,POSITIVE,0.99960798,4,9/1/2018 0:00,en,tripadvisor
JENFA1,"Blink and you’ll miss .... so hard to find in a real backwater of an alley but once you eventually locate it,you’ll be in for a nice surprise. Great food great prices, fast and friendly service .",POSITIVE,0.999814928,4,9/1/2018 0:00,en,tripadvisor
Holidaying23,"We love this restaurant, we went there 4 times in 5 days. The food is so fresh. I am a nervous eater overseas but my 12 year old son ate raw fish every time and did not feel sick once. The staff are very friendly and help you create a bowl of the tastiest foood we had in Vietnam.",POSITIVE,0.998962164,5,9/1/2018 0:00,en,tripadvisor
misahnyk,"Really nice place with great poke! Hard to find it (pretty ugly entrance, then go upstairs) but definitely try it!",POSITIVE,0.998266697,5,9/1/2018 0:00,en,tripadvisor
Sarit T,"Great place to eat, very tasty and fresh food. The service is very good and welcoming.; Prices are fair.; Highly recommend.",POSITIVE,0.999886751,5,9/1/2018 0:00,en,tripadvisor
Mervi A,This restaurant was hard to find unless you dare to speak local people around you. Although the entrance was quit scary the restaurant it self was lovely and very well decorated. Service was friendly and fast. We had to wait our turn but it was forth it! Spicy salmon had so much good flavours in it. Ingredients were fresh and clean. Size of the meal/bowl was just right. ,POSITIVE,0.999738872,5,9/1/2018 0:00,en,tripadvisor
194anm,"The cozy small restaurant hidden in an old apartment, it's a bit hard to find but totally worth the try.; The food was amazingly fresh and delicious  these staffs were really sweet and helpful, if you had no idea what to choose just followed their recommendations.; Try the guava juice, it was epically tasty juice only can find in tropical countries. ",POSITIVE,0.999805987,5,9/1/2018 0:00,en,tripadvisor
Z4322SMalexw,"Really lovely crisp and fresh ingredients, good value and a cool place! Would definitely like to visit again.",POSITIVE,0.99988842,5,9/1/2018 0:00,en,tripadvisor
Sharpe95th,"Stopped here for lunch after seeing a number of reviews on trip advisor.; ; We had no idea what to expect (the direction on other reviews are spot) but simply it’s left if the book shop down the alley way and then take the stairs until you see the sign (first or second floor); ; We had never had a “Poke” but the staff were great and talked through the process and steps etc. I took the easy option and had the Californian (recommended on the board) but my partner created her own from scratch and wasn’t disappointed; ; It’s a great clean and bright little place and the staff couldn’t do more to help.; ; The food, flavours and smells are fantastic and well worth a visit regardless of your budget.",POSITIVE,0.999605119,5,9/1/2018 0:00,en,tripadvisor
Nate A,"The best meal I’ve had in my two-week trek through Vietnam. Would recommend to anyone. The spicy tuna and spicy salmon in particular were amazing. Pleasant, quiet ambience perfect for a date or nighttime respite from the craziness outside.",POSITIVE,0.999792635,5,9/1/2018 0:00,en,tripadvisor
Freedom779461,The food was delicious and the service was spot on. The owner was great at making recommendations for her dishes and gave further suggestions for our trip.,POSITIVE,0.999851108,5,9/1/2018 0:00,en,tripadvisor
YaQuzza,This place is a must go in Ho Chi Minh City. The interior is very compfy and clean. You get a choice of either brown rice or japanese rice or salad or mixed of two of these. There are great choices of ingredients. Many tastes and textures you get. The choices are raw salmon and tuna. Optionally spiced as well. I loved the cucamole and the sauerkraut also. It made it all special. The staff are friendly and speak well English. The prices are really cheap. I pay much more for this high quality back home. I give the 5th bubble cause they gave me no trouble :-)); ; I highly recommend to come here if you are visiting hcmc.,POSITIVE,0.993874848,5,9/1/2018 0:00,en,tripadvisor
CallumM597,Absolute banger. Stumbled upon this place by accident. Bit of a tricky spot to find but well worth the hunt.,POSITIVE,0.99968636,5,9/1/2018 0:00,en,tripadvisor
Alan W,Awesome combo of fresh Hawaiian food! Why don’t we have this in Australia!? Very friendly and helpful staff who are fluent in English.,POSITIVE,0.999832273,5,9/1/2018 0:00,en,tripadvisor
Cristiana M,Best Poke in Ho Chi Minh! The ingredients are so fresh and the staff is so sweet. It is a bit difficult to find and the building is quite unpleasant you wouldn’t expect to find this in there! Definitely a must go to if you’re in Ho Chi Minh!,NEGATIVE,0.817271769,5,9/1/2018 0:00,en,tripadvisor
Dave_Lobo,"We found the place a bit by chance and we decided to have lunch there... it was sooo good! The best food in Ho Chi Minh so far. We are even thinking in going back for dinner tonight  we also tried one of the fresh juices, which was very good as well. Super nice staff!",POSITIVE,0.999839664,5,9/1/2018 0:00,en,tripadvisor
Michael25719,"Lovely place in the middle of HCMC. The Owners are so passionated about what they do and they do it great. If you are looking for a healthy meal, this is the place to go.",POSITIVE,0.999876261,5,9/1/2018 0:00,en,tripadvisor
miguelv309,"Es uno de los más recomendados de Saigón y la verdad que tiene mucho encanto. Empezando por el edificio lleno que tienes que subir por unas escaleras muy tétricas , todo el edificio es tétrico pero muy interesante. Mezcla de estilos y de diversidad. El restaurante es para escoger lo que se quiere mediante combinaciones de distintos tipos de comida. Te dan unos 6 ingredientes a escoger, verduras , frutas , arroces , lechugas, frutos secos y distintas salsas , todo a tu gusto.; Muy divertido y muy saludable. El lugar es agradable y el ambiente es muy de turista.",POSITIVE,0.999812067,5,9/1/2018 0:00,es,tripadvisor
shuk41,"????????????????1F????????????!??????????????????????????????????????????????????????????????????!??????????????????!????150,000VND?????????????????!??????????!",NEGATIVE,0.897221863,4,9/1/2018 0:00,ja,tripadvisor
Traveler426766,"Het is even lastig te vinden, het is op de 2e etage, je hoeft dus met de lift. Lief schattig restaurantje waar je heerlijk poke bowl kunt eten. Echt een verrassing!",POSITIVE,0.999825299,5,9/1/2018 0:00,nl,tripadvisor
Tiago L,Here in Vietnam I found the best poke that I ever ate in my life. You can make you own poke with your favorite ingredients! Amazing!,POSITIVE,0.999825537,5,10/1/2018 0:00,en,tripadvisor
dmitriys992,Ordered online Poke bowl + fresh juice combo. It was amazing. The best healthy and fresh food I ever had in Ho Chi Minh City.,POSITIVE,0.999879479,5,10/1/2018 0:00,en,tripadvisor
Cuong K,"Beside 1 or 2 options that you have to pay an extra of money (which is 10k per scoop), you can pay for combo and get anything you like on the table display. I love the fresh ingredients. Definitely try more of this Hawaiian cuisine!",POSITIVE,0.998740017,4,10/1/2018 0:00,en,tripadvisor
I4550DLdanm,"If not, the best thing I've eaten period.; The staff are super helpful and tailor the perfect pokebowl for you. There is immense choice and it is just to die for.; Mindblowingly good.; ; DONT EVEN HESITATE. GO!",POSITIVE,0.999735534,5,10/1/2018 0:00,en,tripadvisor
MGrzeniu,"We tried poke for the first time! All ingredients were fresh and really really good! I specially fell in love with spicy tuna, mango and wasabi mayo <3 We also try fresh watermelon and guava juices which were really good too! Totally recommend this place! :)",POSITIVE,0.999803126,5,10/1/2018 0:00,en,tripadvisor
Vanweydeveld O,"First time we tasted poke, only fresh ingredients with raw fish over rice. It's colourful, it's tasty, I'd definitely come back.",POSITIVE,0.999637008,5,10/1/2018 0:00,en,tripadvisor
James G,"This is a funky little, hard to find delight for the adventurous. It is a cash only poke place on the third floor of a very undistinguished building. The signage has been removed as a result of some government regulation, but persist and you will be rewarded. What they offer is what you read in the other reviews. It is all very fresh and there are lots of choices.",POSITIVE,0.999434769,5,10/1/2018 0:00,en,tripadvisor
OlivierK132,"Such a lovely little place, probably wouldn’t see it from the outside as it is hidden inside a 9 stories high building. From the outside you can see the different shops and restaurants that are hidden inside this building on one of the biggest streets of Saigon.; ; The poke bowls are absolutely lovely and the service is outstanding. The two girls working there were so kind and literally filled up the poke bowl with everything they had as we couldn’t decide.; ; Would definitely recommend to anybody!",POSITIVE,0.999806583,5,10/1/2018 0:00,en,tripadvisor
sasha1264,This was some of the best poke I've ever had. Highly recommend going if you are in Ho Chi Minh City. The people are very nice as well.,POSITIVE,0.999852896,5,10/1/2018 0:00,en,tripadvisor
Selyca,"We went to this restaurant randomly, and were pleasantly surprised.; The food was delicious and we liked the fact that we can compose our own poke. The staff was very helpful and friendly aswell.; The only downside for me is that it seems a little bit overpriced for what we have, but it is very tasty!",POSITIVE,0.999451101,5,10/1/2018 0:00,en,tripadvisor
kads_stormer,"I was taken here by a friend.; I'm not sure how is it ""poke"" but it's pretty good, especially for someone looking for a healthy meal.; Nice staffs.; The price is quite high I think.; It's pretty good although I don't think I will visit this place again. Not my type of food.",POSITIVE,0.999801338,4,10/1/2018 0:00,en,tripadvisor
420ariadnec,"Got tired of big meals during business trip in Saigon, this poke bowl place brought me good appetite again! The ingredient are very fresh and healthy. Staff are friendly. Will def come back again for the good poke good !",POSITIVE,0.999828577,5,10/1/2018 0:00,en,tripadvisor
justg92,"The food is absolutely incredible as are the staff!! Had such a pleasant experience today.. All three girls working were incredibly helpful in communicating the food process as well as giving us their favorite combinations !! Deliciously fresh food with a wide variety of options! One portion was enough to feed myself and save some for later.. An amazingly positive experience, will undoubtedly visit again!!",POSITIVE,0.999834657,5,10/1/2018 0:00,en,tripadvisor
andil884,"Base: sush rice, poke: salomon, sauce: soy sauce, toppings: nearly every one, crisp: ginger.; ; Taste: So delicious!; ; Price: 180k /w water; ; Result: Any time again. ANY TIME! Thank you!",POSITIVE,0.999605238,5,10/1/2018 0:00,en,tripadvisor
andi-pstlr,Such a nice place to grab lunch or dinner. They are very friendly and everything is clean. You food is delicious!!!; Totally recommend this place.; ; Btw it’s in the second floor ,POSITIVE,0.999866486,5,10/1/2018 0:00,en,tripadvisor
gionnigionno,"Fresh ingredients, tasty bowls and friendly staff! A great surprise out of the classic schemes of Vietnamese food!",POSITIVE,0.999878168,5,10/1/2018 0:00,en,tripadvisor
359ellal,Me and my friend ate pitaya smoothie bowls which tasted delicious ! Also the staff were very friendly.,POSITIVE,0.999815166,4,10/1/2018 0:00,en,tripadvisor
Jonas D,"The poké is so good here. Two friendly ladies, which are happy to help explaining the concept. There is so much choice and the portion is big! Hard to find but worth visiting.",POSITIVE,0.999835968,5,10/1/2018 0:00,en,tripadvisor
RonnieA_13,"We had lunch here, we both got different poke bowls and both of them were amazing!; The products are so fresh and delicious.; The decor of the place is stunning and the staff were just so nice and helpful.; Definitely recommend this place!",POSITIVE,0.999888897,5,10/1/2018 0:00,en,tripadvisor
aurell54,"We had two bowls and enjoyed them very much, the concept is nice, the food super fresh and tasty, and prices are friendly.; Great place to have non Vietnamese dinner if you need it ",POSITIVE,0.999863744,5,10/1/2018 0:00,en,tripadvisor
nataliebH870KZ,"Cute little place hidden inside an eclectic property. The food was delicious and the service was phenomenal, Vietnamese girl took care of us and was really extremely nice. Would definitely recommend!",POSITIVE,0.999882579,5,10/1/2018 0:00,en,tripadvisor
MissJava17,Eine coole Location und super leckere Poke Bowl. Man kann sich alles nach seinem eigenen Geschmack zusammenstellen und dann drauf los löffeln.; Der Laden befindet sich im 2. Stock des Cafe Apartments an der Fußgängerzone. Definitiv eine Abwechslung vom vietnamesischen Essen.,POSITIVE,0.999667764,5,10/1/2018 0:00,de,tripadvisor
D1404OQkimv,Leuke locatie. Heerlijke pokebowls met verse ingrediënten. Er is genoeg om uit te kiezen. Personeel is heel vriendelijk.,POSITIVE,0.999870658,5,10/1/2018 0:00,nl,tripadvisor
scarlettcuperus,"Super verse pokebowl. Echt een aanrader.; Lus je iets niet geen probleem, je mag alles zelf samen stellen.",POSITIVE,0.999806225,5,10/1/2018 0:00,nl,tripadvisor
Maurina91,"Super freundliche Bedienung, alles sehr frisch und schmeckt sehr gut! Schöne Location. Ist zu empfehlen! Der Eingang ist etwas versteckt. Einfach in das „unscheinbare“ Gebäude rein und ein paar Stufen nah oben.",POSITIVE,0.99936837,5,10/1/2018 0:00,de,tripadvisor
123ajhyunp,Poke I took for my lunch was good and I think that they are serving fresh ingredients. Service they provide is good and workers in this place is fluent with English. it was nice :)),POSITIVE,0.999744594,5,11/1/2018 0:00,en,tripadvisor
NDSuzieQ,"Not sure it deserves to be near the top of trip advisor restaurants in HCMC since there are so many great places to eat in the city, but it was definitely yummy. On par with poke I have had in London and Boston for a better price. Enjoy air conditioning inside or sit outside on a small deck area. Enjoyed it so much we almost went back a second time.",POSITIVE,0.999366224,5,11/1/2018 0:00,en,tripadvisor
Sabelu85,"Really good good, besides the traditional vietnamese meals. Fresh ingredients, you can choose. But don't be an idiot like me, and walk up in the eigth floor, its based on the second floor....No need for the elevator.",POSITIVE,0.998604238,5,11/1/2018 0:00,en,tripadvisor
